Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
RUS,0 days 00:01:23.576000,0 days 00:00:29.878000,0 days 00:00:29.972000,0 days 00:00:23.726000,MEDIUM,21.0,,
RUS,0 days 00:01:22.953000,0 days 00:00:29.816000,0 days 00:00:29.752000,0 days 00:00:23.385000,MEDIUM,22.0,,
RUS,0 days 00:01:23.742000,0 days 00:00:29.917000,0 days 00:00:30.078000,0 days 00:00:23.747000,MEDIUM,23.0,,
RUS,0 days 00:01:23.235000,0 days 00:00:29.818000,0 days 00:00:29.841000,0 days 00:00:23.576000,MEDIUM,24.0,,
RUS,0 days 00:01:23.631000,0 days 00:00:29.959000,0 days 00:00:30.140000,0 days 00:00:23.532000,MEDIUM,25.0,,
RUS,0 days 00:01:24.431000,0 days 00:00:30.443000,0 days 00:00:30.389000,0 days 00:00:23.599000,MEDIUM,26.0,,
RUS,0 days 00:01:24.387000,0 days 00:00:30.034000,0 days 00:00:30.412000,0 days 00:00:23.941000,MEDIUM,27.0,,
RUS,0 days 00:01:23.675000,0 days 00:00:29.812000,0 days 00:00:30.218000,0 days 00:00:23.645000,MEDIUM,28.0,,
RUS,0 days 00:01:41.352000,0 days 00:00:30.083000,0 days 00:00:39.788000,0 days 00:00:31.481000,MEDIUM,29.0,,
RUS,0 days 00:01:40.381000,0 days 00:00:40.574000,0 days 00:00:35.259000,0 days 00:00:24.548000,MEDIUM,30.0,,
RUS,0 days 00:01:27.399000,0 days 00:00:30.825000,0 days 00:00:31.529000,0 days 00:00:25.045000,MEDIUM,31.0,,
BOT,0 days 00:01:43.547000,,0 days 00:00:33.641000,0 days 00:00:31.497000,MEDIUM,1.0,,
BOT,0 days 00:01:53.373000,0 days 00:00:47.627000,0 days 00:00:34.126000,0 days 00:00:31.620000,MEDIUM,2.0,,
BOT,0 days 00:01:27.408000,0 days 00:00:32.530000,0 days 00:00:30.931000,0 days 00:00:23.947000,MEDIUM,3.0,,
BOT,0 days 00:01:25.128000,0 days 00:00:30.156000,0 days 00:00:31.019000,0 days 00:00:23.953000,MEDIUM,4.0,,
BOT,0 days 00:01:25.352000,0 days 00:00:30.316000,0 days 00:00:30.957000,0 days 00:00:24.079000,MEDIUM,5.0,,
BOT,0 days 00:01:25.824000,0 days 00:00:30.170000,0 days 00:00:31.377000,0 days 00:00:24.277000,MEDIUM,6.0,,
BOT,0 days 00:01:25.431000,0 days 00:00:30.298000,0 days 00:00:30.986000,0 days 00:00:24.147000,MEDIUM,7.0,,
BOT,0 days 00:01:25.732000,0 days 00:00:30.274000,0 days 00:00:31.312000,0 days 00:00:24.146000,MEDIUM,8.0,,
BOT,0 days 00:01:25.684000,0 days 00:00:30.546000,0 days 00:00:31.064000,0 days 00:00:24.074000,MEDIUM,9.0,,
BOT,0 days 00:01:26.110000,0 days 00:00:30.732000,0 days 00:00:31.400000,0 days 00:00:23.978000,MEDIUM,10.0,,
BOT,0 days 00:01:25.588000,0 days 00:00:30.373000,0 days 00:00:31.163000,0 days 00:00:24.052000,MEDIUM,11.0,,
BOT,0 days 00:01:26.370000,0 days 00:00:31.049000,0 days 00:00:31.354000,0 days 00:00:23.967000,MEDIUM,12.0,,
BOT,0 days 00:01:26.561000,0 days 00:00:30.834000,0 days 00:00:31.387000,0 days 00:00:24.340000,MEDIUM,13.0,,
BOT,0 days 00:01:26.046000,0 days 00:00:30.342000,0 days 00:00:31.298000,0 days 00:00:24.406000,MEDIUM,14.0,,
BOT,0 days 00:01:26.964000,0 days 00:00:30.608000,0 days 00:00:31.773000,0 days 00:00:24.583000,MEDIUM,15.0,,
BOT,0 days 00:01:25.943000,0 days 00:00:30.709000,0 days 00:00:31.266000,0 days 00:00:23.968000,MEDIUM,16.0,,
BOT,0 days 00:01:25.653000,0 days 00:00:30.719000,0 days 00:00:30.963000,0 days 00:00:23.971000,MEDIUM,17.0,,
BOT,0 days 00:01:25.949000,0 days 00:00:30.647000,0 days 00:00:31.070000,0 days 00:00:24.232000,MEDIUM,18.0,,
BOT,0 days 00:01:26.347000,0 days 00:00:30.368000,0 days 00:00:31.655000,0 days 00:00:24.324000,MEDIUM,19.0,,
BOT,0 days 00:01:27.193000,0 days 00:00:30.674000,0 days 00:00:32.022000,0 days 00:00:24.497000,MEDIUM,20.0,,
BOT,0 days 00:01:27.113000,0 days 00:00:31.169000,0 days 00:00:31.479000,0 days 00:00:24.465000,MEDIUM,21.0,,
BOT,0 days 00:01:25.424000,0 days 00:00:30.569000,0 days 00:00:30.853000,0 days 00:00:24.002000,MEDIUM,22.0,,
BOT,0 days 00:01:25.473000,0 days 00:00:30.632000,0 days 00:00:30.805000,0 days 00:00:24.036000,MEDIUM,23.0,,
BOT,0 days 00:01:25.649000,0 days 00:00:30.547000,0 days 00:00:30.846000,0 days 00:00:24.256000,MEDIUM,24.0,,
BOT,0 days 00:01:26.023000,0 days 00:00:30.645000,0 days 00:00:31.150000,0 days 00:00:24.228000,MEDIUM,25.0,,
BOT,0 days 00:01:28.113000,0 days 00:00:30.467000,0 days 00:00:31.160000,0 days 00:00:26.486000,MEDIUM,26.0,,0 days 01:40:08.300000
BOT,0 days 00:01:44.955000,0 days 00:00:49.738000,0 days 00:00:31.244000,0 days 00:00:23.973000,HARD,1.0,0 days 01:40:30.581000,
BOT,0 days 00:01:25.374000,0 days 00:00:30.571000,0 days 00:00:30.786000,0 days 00:00:24.017000,HARD,2.0,,
BOT,0 days 00:01:25.149000,0 days 00:00:30.474000,0 days 00:00:30.750000,0 days 00:00:23.925000,HARD,3.0,,
BOT,0 days 00:01:25.134000,0 days 00:00:30.308000,0 days 00:00:30.818000,0 days 00:00:24.008000,HARD,4.0,,
BOT,0 days 00:01:25.161000,0 days 00:00:30.347000,0 days 00:00:30.973000,0 days 00:00:23.841000,HARD,5.0,,
BOT,0 days 00:01:25.047000,0 days 00:00:30.323000,0 days 00:00:30.882000,0 days 00:00:23.842000,HARD,6.0,,
BOT,0 days 00:01:25.226000,0 days 00:00:30.388000,0 days 00:00:30.819000,0 days 00:00:24.019000,HARD,7.0,,
BOT,0 days 00:01:24.955000,0 days 00:00:30.408000,0 days 00:00:30.611000,0 days 00:00:23.936000,HARD,8.0,,
BOT,0 days 00:01:24.639000,0 days 00:00:30.235000,0 days 00:00:30.641000,0 days 00:00:23.763000,HARD,9.0,,
BOT,0 days 00:01:24.693000,0 days 00:00:30.188000,0 days 00:00:30.767000,0 days 00:00:23.738000,HARD,10.0,,
BOT,0 days 00:01:24.599000,0 days 00:00:30.455000,0 days 00:00:30.507000,0 days 00:00:23.637000,HARD,11.0,,
BOT,0 days 00:01:25.026000,0 days 00:00:30.320000,0 days 00:00:30.836000,0 days 00:00:23.870000,HARD,12.0,,
BOT,0 days 00:01:24.813000,0 days 00:00:30.276000,0 days 00:00:30.679000,0 days 00:00:23.858000,HARD,13.0,,
BOT,0 days 00:01:24.740000,0 days 00:00:30.335000,0 days 00:00:30.564000,0 days 00:00:23.841000,HARD,14.0,,
BOT,0 days 00:01:25.007000,0 days 00:00:30.335000,0 days 00:00:30.776000,0 days 00:00:23.896000,HARD,15.0,,
BOT,0 days 00:01:24.956000,0 days 00:00:30.480000,0 days 00:00:30.755000,0 days 00:00:23.721000,HARD,16.0,,
BOT,0 days 00:01:24.731000,0 days 00:00:30.336000,0 days 00:00:30.591000,0 days 00:00:23.804000,HARD,17.0,,
BOT,0 days 00:01:25.124000,0 days 00:00:30.166000,0 days 00:00:30.878000,0 days 00:00:24.080000,HARD,18.0,,
BOT,0 days 00:01:24.841000,0 days 00:00:30.262000,0 days 00:00:30.763000,0 days 00:00:23.816000,HARD,19.0,,
BOT,0 days 00:01:24.950000,0 days 00:00:30.325000,0 days 00:00:30.584000,0 days 00:00:24.041000,HARD,20.0,,
BOT,0 days 00:01:24.813000,0 days 00:00:30.304000,0 days 00:00:30.740000,0 days 00:00:23.769000,HARD,21.0,,
BOT,0 days 00:01:24.958000,0 days 00:00:30.401000,0 days 00:00:30.642000,0 days 00:00:23.915000,HARD,22.0,,
BOT,0 days 00:01:24.620000,0 days 00:00:30.290000,0 days 00:00:30.423000,0 days 00:00:23.907000,HARD,23.0,,
BOT,0 days 00:01:24.734000,0 days 00:00:30.242000,0 days 00:00:30.492000,0 days 00:00:24,HARD,24.0,,
