Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
LEC,0 days 00:01:17.863000,0 days 00:00:26.665000,0 days 00:00:27.816000,0 days 00:00:23.382000,SOFT,14.0,,
LEC,0 days 00:01:19.046000,0 days 00:00:27.662000,0 days 00:00:28.065000,0 days 00:00:23.319000,SOFT,15.0,,
LEC,0 days 00:01:17.558000,0 days 00:00:26.636000,0 days 00:00:27.687000,0 days 00:00:23.235000,SOFT,16.0,,
LEC,0 days 00:01:17.431000,0 days 00:00:26.642000,0 days 00:00:27.646000,0 days 00:00:23.143000,SOFT,17.0,,
LEC,0 days 00:01:17.418000,0 days 00:00:26.647000,0 days 00:00:27.708000,0 days 00:00:23.063000,SOFT,18.0,,
LEC,0 days 00:01:18.574000,0 days 00:00:27.481000,0 days 00:00:27.920000,0 days 00:00:23.173000,SOFT,19.0,,
LEC,0 days 00:01:17.561000,0 days 00:00:26.591000,0 days 00:00:27.902000,0 days 00:00:23.068000,SOFT,20.0,,
LEC,0 days 00:01:17.432000,0 days 00:00:26.583000,0 days 00:00:27.853000,0 days 00:00:22.996000,SOFT,21.0,,
LEC,0 days 00:01:17.277000,0 days 00:00:26.486000,0 days 00:00:27.704000,0 days 00:00:23.087000,SOFT,22.0,,
LEC,0 days 00:01:17.662000,0 days 00:00:26.780000,0 days 00:00:27.824000,0 days 00:00:23.058000,SOFT,23.0,,
LEC,0 days 00:01:18.035000,0 days 00:00:26.908000,0 days 00:00:27.910000,0 days 00:00:23.217000,SOFT,24.0,,
