Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
PIA,0 days 00:01:28.209000,0 days 00:00:32.086000,0 days 00:00:29.451000,0 days 00:00:26.672000,MEDIUM,12.0,,
PIA,0 days 00:01:39.721000,0 days 00:00:31.705000,0 days 00:00:29.627000,0 days 00:00:38.389000,MEDIUM,13.0,,
PIA,0 days 00:02:27.971000,0 days 00:00:55.994000,0 days 00:00:47.005000,0 days 00:00:44.972000,MEDIUM,14.0,,
PIA,,0 days 00:01:02.675000,0 days 00:00:45.651000,0 days 00:00:43.099000,MEDIUM,15.0,,
PIA,0 days 00:02:23.734000,0 days 00:00:52.573000,0 days 00:00:44.953000,0 days 00:00:46.208000,MEDIUM,16.0,,
PIA,0 days 00:01:27.181000,0 days 00:00:32.341000,0 days 00:00:29.212000,0 days 00:00:25.628000,MEDIUM,17.0,,
PIA,0 days 00:01:26.283000,0 days 00:00:32.065000,0 days 00:00:28.951000,0 days 00:00:25.267000,MEDIUM,18.0,,
PIA,0 days 00:01:25.926000,0 days 00:00:31.846000,0 days 00:00:28.888000,0 days 00:00:25.192000,MEDIUM,19.0,,
PIA,0 days 00:01:25.969000,0 days 00:00:31.735000,0 days 00:00:28.945000,0 days 00:00:25.289000,MEDIUM,20.0,,
PIA,0 days 00:01:26.325000,0 days 00:00:31.916000,0 days 00:00:29.070000,0 days 00:00:25.339000,MEDIUM,21.0,,
