Driver,Stint,Compound,LapStartTime,TyreLife
LEC,1.0,MEDIUM,0 days 01:02:13.396000,1.0
LEC,1.0,MEDIUM,0 days 01:03:43.316000,2.0
LEC,1.0,MEDIUM,0 days 01:05:08.062000,3.0
LEC,1.0,MEDIUM,0 days 01:06:51.407000,4.0
LEC,1.0,MEDIUM,0 days 01:09:06.509000,5.0
LEC,1.0,MEDIUM,0 days 01:11:21.445000,6.0
LEC,1.0,MEDIUM,0 days 01:13:46.398000,7.0
LEC,1.0,MEDIUM,0 days 01:15:10.355000,8.0
LEC,1.0,MEDIUM,0 days 01:16:33.944000,9.0
LEC,1.0,MEDIUM,0 days 01:17:57.334000,10.0
LEC,1.0,MEDIUM,0 days 01:19:20.694000,11.0
LEC,1.0,MEDIUM,0 days 01:20:44.050000,12.0
LEC,1.0,MEDIUM,0 days 01:22:07.375000,13.0
LEC,1.0,MEDIUM,0 days 01:23:30.960000,14.0
LEC,1.0,MEDIUM,0 days 01:24:54.865000,15.0
LEC,1.0,MEDIUM,0 days 01:26:18.440000,16.0
LEC,1.0,MEDIUM,0 days 01:27:42.155000,17.0
LEC,1.0,MEDIUM,0 days 01:29:06.199000,18.0
LEC,1.0,MEDIUM,0 days 01:30:30.082000,19.0
LEC,1.0,MEDIUM,0 days 01:31:54.143000,20.0
LEC,1.0,MEDIUM,0 days 01:33:18.241000,21.0
LEC,1.0,MEDIUM,0 days 01:34:42.271000,22.0
LEC,2.0,HARD,0 days 01:36:20.611000,1.0
LEC,2.0,HARD,0 days 01:37:54.759000,2.0
LEC,2.0,HARD,0 days 01:40:32.052000,3.0
LEC,2.0,HARD,0 days 01:43:01.227000,4.0
LEC,2.0,HARD,0 days 01:45:41.224000,5.0
LEC,2.0,HARD,0 days 01:47:06.421000,6.0
LEC,2.0,HARD,0 days 01:48:29.953000,7.0
LEC,2.0,HARD,0 days 01:49:52.810000,8.0
LEC,2.0,HARD,0 days 01:51:15.452000,9.0
LEC,2.0,HARD,0 days 01:52:37.902000,10.0
LEC,2.0,HARD,0 days 01:54:00.296000,11.0
LEC,2.0,HARD,0 days 01:55:22.319000,12.0
LEC,2.0,HARD,0 days 01:56:44.764000,13.0
LEC,2.0,HARD,0 days 01:58:06.888000,14.0
LEC,2.0,HARD,0 days 01:59:28.874000,15.0
LEC,2.0,HARD,0 days 02:00:50.869000,16.0
LEC,2.0,HARD,0 days 02:02:12.160000,17.0
LEC,2.0,HARD,0 days 02:03:49.293000,18.0
LEC,2.0,HARD,0 days 02:05:32.383000,19.0
LEC,2.0,HARD,0 days 02:06:54.344000,20.0
LEC,2.0,HARD,0 days 02:08:15.889000,21.0
LEC,2.0,HARD,0 days 02:09:37.448000,22.0
LEC,2.0,HARD,0 days 02:10:59.401000,23.0
LEC,2.0,HARD,0 days 02:12:20.828000,24.0
LEC,2.0,HARD,0 days 02:13:42.454000,25.0
LEC,2.0,HARD,0 days 02:15:04.182000,26.0
LEC,2.0,HARD,0 days 02:16:25.671000,27.0
LEC,2.0,HARD,0 days 02:17:46.637000,28.0
LEC,2.0,HARD,0 days 02:19:07.654000,29.0
LEC,2.0,HARD,0 days 02:20:29.158000,30.0
LEC,2.0,HARD,0 days 02:21:50.428000,31.0
LEC,2.0,HARD,0 days 02:23:11.987000,32.0
LEC,2.0,HARD,0 days 02:24:34.061000,33.0
LEC,2.0,HARD,0 days 02:25:56.188000,34.0
LEC,2.0,HARD,0 days 02:27:17.817000,35.0
LEC,2.0,HARD,0 days 02:28:39.917000,36.0
STR,1.0,HARD,0 days 01:02:13.396000,2.0
STR,1.0,HARD,0 days 01:03:54.856000,3.0
STR,1.0,HARD,0 days 01:05:23.790000,4.0
STR,2.0,MEDIUM,0 days 01:07:32.533000,3.0
STR,3.0,HARD,0 days 01:09:46.055000,1.0
STR,3.0,HARD,0 days 01:11:50.951000,2.0
STR,3.0,HARD,0 days 01:13:55.150000,3.0
STR,3.0,HARD,0 days 01:15:23.424000,4.0
STR,3.0,HARD,0 days 01:16:50.392000,5.0
STR,3.0,HARD,0 days 01:18:16.903000,6.0
STR,3.0,HARD,0 days 01:19:42.903000,7.0
STR,3.0,HARD,0 days 01:21:09.912000,8.0
STR,3.0,HARD,0 days 01:22:37.163000,9.0
STR,3.0,HARD,0 days 01:24:03.695000,10.0
STR,3.0,HARD,0 days 01:25:29.247000,11.0
STR,3.0,HARD,0 days 01:26:54.764000,12.0
STR,3.0,HARD,0 days 01:28:20.371000,13.0
STR,3.0,HARD,0 days 01:29:45.913000,14.0
STR,3.0,HARD,0 days 01:31:11.263000,15.0
STR,3.0,HARD,0 days 01:32:37.088000,16.0
STR,3.0,HARD,0 days 01:34:02.724000,17.0
STR,3.0,HARD,0 days 01:35:28.674000,18.0
STR,3.0,HARD,0 days 01:36:55.801000,19.0
STR,4.0,HARD,0 days 01:38:48.821000,5.0
STR,4.0,HARD,0 days 01:40:50.420000,6.0
STR,4.0,HARD,0 days 01:43:21.019000,7.0
STR,4.0,HARD,0 days 01:45:47.193000,8.0
STR,4.0,HARD,0 days 01:47:14.228000,9.0
STR,4.0,HARD,0 days 01:48:39.949000,10.0
STR,4.0,HARD,0 days 01:50:04.919000,11.0
STR,4.0,HARD,0 days 01:51:29.456000,12.0
STR,4.0,HARD,0 days 01:52:53.693000,13.0
STR,4.0,HARD,0 days 01:54:18.269000,14.0
STR,4.0,HARD,0 days 01:55:42.696000,15.0
STR,4.0,HARD,0 days 01:57:07.876000,16.0
STR,4.0,HARD,0 days 01:58:33.273000,17.0
STR,4.0,HARD,0 days 01:59:58.166000,18.0
STR,4.0,HARD,0 days 02:01:22.681000,19.0
STR,4.0,HARD,0 days 02:02:47.240000,20.0
STR,4.0,HARD,0 days 02:04:40.785000,21.0
STR,4.0,HARD,0 days 02:06:09.006000,22.0
STR,4.0,HARD,0 days 02:07:33.116000,23.0
STR,4.0,HARD,0 days 02:08:57.067000,24.0
STR,4.0,HARD,0 days 02:10:21.001000,25.0
STR,4.0,HARD,0 days 02:11:45.264000,26.0
STR,4.0,HARD,0 days 02:13:09.686000,27.0
STR,4.0,HARD,0 days 02:14:33.569000,28.0
STR,4.0,HARD,0 days 02:15:57.171000,29.0
STR,4.0,HARD,0 days 02:17:20.763000,30.0
STR,4.0,HARD,0 days 02:18:44.510000,31.0
STR,4.0,HARD,0 days 02:20:09.660000,32.0
STR,4.0,HARD,0 days 02:21:34.626000,33.0
STR,4.0,HARD,0 days 02:22:58.621000,34.0
STR,4.0,HARD,0 days 02:24:22.407000,35.0
STR,4.0,HARD,0 days 02:25:46.277000,36.0
STR,4.0,HARD,0 days 02:27:10.078000,37.0
STR,4.0,HARD,0 days 02:28:35.011000,38.0
STR,4.0,HARD,0 days 02:29:59.306000,39.0
MAG,1.0,HARD,0 days 01:02:13.396000,1.0
MAG,1.0,HARD,0 days 01:03:53.330000,2.0
MAG,1.0,HARD,0 days 01:05:21.451000,3.0
MAG,1.0,HARD,0 days 01:07:16.074000,4.0
MAG,1.0,HARD,0 days 01:09:27.971000,5.0
MAG,1.0,HARD,0 days 01:11:45.143000,6.0
MAG,1.0,HARD,0 days 01:13:53.245000,7.0
MAG,1.0,HARD,0 days 01:15:20.496000,8.0
MAG,1.0,HARD,0 days 01:16:46.957000,9.0
MAG,1.0,HARD,0 days 01:18:12.423000,10.0
MAG,1.0,HARD,0 days 01:19:37.783000,11.0
MAG,1.0,HARD,0 days 01:21:03.773000,12.0
MAG,1.0,HARD,0 days 01:22:29.613000,13.0
MAG,1.0,HARD,0 days 01:23:55.356000,14.0
MAG,1.0,HARD,0 days 01:25:20.979000,15.0
MAG,1.0,HARD,0 days 01:26:46.080000,16.0
MAG,1.0,HARD,0 days 01:28:14.235000,17.0
MAG,1.0,HARD,0 days 01:29:39.656000,18.0
MAG,1.0,HARD,0 days 01:31:05.630000,19.0
MAG,1.0,HARD,0 days 01:32:31.225000,20.0
MAG,1.0,HARD,0 days 01:33:56.834000,21.0
MAG,1.0,HARD,0 days 01:35:22.285000,22.0
MAG,1.0,HARD,0 days 01:36:47.304000,23.0
MAG,1.0,HARD,0 days 01:38:23.461000,24.0
MAG,1.0,HARD,0 days 01:40:40.802000,25.0
MAG,1.0,HARD,0 days 01:43:10.236000,26.0
MAG,1.0,HARD,0 days 01:45:44.095000,27.0
MAG,1.0,HARD,0 days 01:47:10.840000,28.0
MAG,1.0,HARD,0 days 01:48:36.469000,29.0
MAG,1.0,HARD,0 days 01:50:01.138000,30.0
MAG,1.0,HARD,0 days 01:51:25.360000,31.0
MAG,1.0,HARD,0 days 01:52:50.482000,32.0
MAG,1.0,HARD,0 days 01:54:14.899000,33.0
MAG,1.0,HARD,0 days 01:55:40.410000,34.0
MAG,1.0,HARD,0 days 01:57:05.933000,35.0
MAG,1.0,HARD,0 days 01:58:31.543000,36.0
MAG,1.0,HARD,0 days 01:59:56.246000,37.0
MAG,1.0,HARD,0 days 02:01:20.550000,38.0
MAG,1.0,HARD,0 days 02:02:44.724000,39.0
MAG,2.0,MEDIUM,0 days 02:04:47.956000,3.0
MAG,2.0,MEDIUM,0 days 02:06:18.446000,4.0
MAG,2.0,MEDIUM,0 days 02:07:41.628000,5.0
MAG,2.0,MEDIUM,0 days 02:09:04.962000,6.0
MAG,2.0,MEDIUM,0 days 02:10:28.552000,7.0
MAG,2.0,MEDIUM,0 days 02:11:51.623000,8.0
MAG,2.0,MEDIUM,0 days 02:13:15.684000,9.0
MAG,2.0,MEDIUM,0 days 02:14:40.138000,10.0
MAG,2.0,MEDIUM,0 days 02:16:03.573000,11.0
MAG,2.0,MEDIUM,0 days 02:17:26.790000,12.0
MAG,2.0,MEDIUM,0 days 02:18:50.265000,13.0
MAG,2.0,MEDIUM,0 days 02:20:14.328000,14.0
MAG,2.0,MEDIUM,0 days 02:21:38.099000,15.0
MAG,2.0,MEDIUM,0 days 02:23:02.549000,16.0
MAG,2.0,MEDIUM,0 days 02:24:26.882000,17.0
MAG,2.0,MEDIUM,0 days 02:25:50.884000,18.0
MAG,2.0,MEDIUM,0 days 02:27:14.335000,19.0
MAG,2.0,MEDIUM,0 days 02:28:39.827000,20.0
TSU,1.0,MEDIUM,0 days 01:02:13.396000,1.0
TSU,1.0,MEDIUM,0 days 01:03:51.210000,2.0
TSU,1.0,MEDIUM,0 days 01:05:18.469000,3.0
TSU,1.0,MEDIUM,0 days 01:07:12.200000,4.0
TSU,1.0,MEDIUM,0 days 01:09:24.634000,5.0
TSU,1.0,MEDIUM,0 days 01:11:41.325000,6.0
TSU,1.0,MEDIUM,0 days 01:13:51.531000,7.0
TSU,1.0,MEDIUM,0 days 01:15:18.716000,8.0
TSU,1.0,MEDIUM,0 days 01:16:44.739000,9.0
TSU,1.0,MEDIUM,0 days 01:18:10.305000,10.0
TSU,1.0,MEDIUM,0 days 01:19:35.519000,11.0
TSU,1.0,MEDIUM,0 days 01:21:01.042000,12.0
TSU,1.0,MEDIUM,0 days 01:22:27.004000,13.0
TSU,1.0,MEDIUM,0 days 01:23:53.339000,14.0
TSU,1.0,MEDIUM,0 days 01:25:19.338000,15.0
TSU,1.0,MEDIUM,0 days 01:26:45.121000,16.0
TSU,1.0,MEDIUM,0 days 01:28:12.220000,17.0
TSU,1.0,MEDIUM,0 days 01:29:38.518000,18.0
TSU,2.0,HARD,0 days 01:31:19.304000,1.0
TSU,2.0,HARD,0 days 01:32:50.323000,2.0
TSU,2.0,HARD,0 days 01:34:15.302000,3.0
TSU,2.0,HARD,0 days 01:35:40.305000,4.0
TSU,2.0,HARD,0 days 01:37:05.109000,5.0
TSU,2.0,HARD,0 days 01:38:54.354000,6.0
TSU,2.0,HARD,0 days 01:40:54.342000,7.0
TSU,2.0,HARD,0 days 01:43:24.723000,8.0
TSU,2.0,HARD,0 days 01:45:48.084000,9.0
TSU,2.0,HARD,0 days 01:47:15.366000,10.0
TSU,2.0,HARD,0 days 01:48:41.770000,11.0
TSU,2.0,HARD,0 days 01:50:07.431000,12.0
TSU,2.0,HARD,0 days 01:51:32.457000,13.0
TSU,2.0,HARD,0 days 01:52:58.168000,14.0
TSU,2.0,HARD,0 days 01:54:23.386000,15.0
TSU,2.0,HARD,0 days 01:55:47.896000,16.0
TSU,2.0,HARD,0 days 01:57:14.015000,17.0
TSU,2.0,HARD,0 days 01:58:38.773000,18.0
TSU,2.0,HARD,0 days 02:00:03.657000,19.0
TSU,2.0,HARD,0 days 02:01:28.107000,20.0
TSU,2.0,HARD,0 days 02:02:53.056000,21.0
TSU,2.0,HARD,0 days 02:04:47.123000,22.0
TSU,2.0,HARD,0 days 02:06:15.501000,23.0
TSU,2.0,HARD,0 days 02:07:39.604000,24.0
TSU,2.0,HARD,0 days 02:09:03.200000,25.0
TSU,2.0,HARD,0 days 02:10:27.052000,26.0
TSU,2.0,HARD,0 days 02:11:51.038000,27.0
TSU,2.0,HARD,0 days 02:13:15.983000,28.0
TSU,2.0,HARD,0 days 02:14:41.511000,29.0
TSU,2.0,HARD,0 days 02:16:05.612000,30.0
TSU,2.0,HARD,0 days 02:17:29.412000,31.0
TSU,2.0,HARD,0 days 02:18:53.333000,32.0
TSU,2.0,HARD,0 days 02:20:17.312000,33.0
TSU,2.0,HARD,0 days 02:21:41.118000,34.0
TSU,2.0,HARD,0 days 02:23:05.060000,35.0
TSU,2.0,HARD,0 days 02:24:30.367000,36.0
TSU,2.0,HARD,0 days 02:25:53.946000,37.0
TSU,2.0,HARD,0 days 02:27:19.374000,38.0
TSU,2.0,HARD,0 days 02:28:42.716000,39.0
ALB,1.0,HARD,0 days 01:02:13.396000,1.0
ALB,1.0,HARD,0 days 01:03:55.311000,2.0
ALB,1.0,HARD,0 days 01:05:24.480000,3.0
ALB,1.0,HARD,0 days 01:07:20.314000,4.0
ALB,1.0,HARD,0 days 01:09:32.361000,5.0
ALB,1.0,HARD,0 days 01:11:49.404000,6.0
