Driver,Stint,Compound,LapStartTime,TyreLife
HAM,2.0,SOFT,0 days 01:08:59.247000,6.0
HAM,2.0,SOFT,0 days 01:10:28.568000,7.0
HAM,2.0,SOFT,0 days 01:11:57.554000,8.0
HAM,2.0,SOFT,0 days 01:13:26.701000,9.0
HAM,2.0,SOFT,0 days 01:14:55.787000,10.0
HAM,2.0,SOFT,0 days 01:16:24.393000,11.0
HAM,2.0,SOFT,0 days 01:17:52.951000,12.0
HAM,2.0,SOFT,0 days 01:19:22.282000,13.0
HAM,2.0,SOFT,0 days 01:20:51.028000,14.0
HAM,2.0,SOFT,0 days 01:22:20.065000,15.0
HAM,2.0,SOFT,0 days 01:23:49.232000,16.0
HAM,2.0,SOFT,0 days 01:25:18.447000,17.0
HAM,2.0,SOFT,0 days 01:26:48.089000,18.0
HAM,2.0,SOFT,0 days 01:28:17.962000,19.0
HAM,2.0,SOFT,0 days 01:29:48.143000,20.0
HAM,2.0,SOFT,0 days 01:31:18.213000,21.0
HAM,2.0,SOFT,0 days 01:32:48.656000,22.0
HAM,2.0,SOFT,0 days 01:34:19.136000,23.0
HAM,3.0,MEDIUM,0 days 01:35:53.622000,1.0
HAM,3.0,MEDIUM,0 days 01:37:39.493000,2.0
HAM,3.0,MEDIUM,0 days 01:39:07.473000,3.0
HAM,3.0,MEDIUM,0 days 01:40:34.888000,4.0
HAM,3.0,MEDIUM,0 days 01:42:02.044000,5.0
HAM,3.0,MEDIUM,0 days 01:43:29.288000,6.0
HAM,3.0,MEDIUM,0 days 01:44:56.278000,7.0
HAM,3.0,MEDIUM,0 days 01:46:23.897000,8.0
HAM,3.0,MEDIUM,0 days 01:47:50.608000,9.0
HAM,3.0,MEDIUM,0 days 01:49:17.972000,10.0
HAM,3.0,MEDIUM,0 days 01:50:44.301000,11.0
HAM,3.0,MEDIUM,0 days 01:52:11.196000,12.0
HAM,3.0,MEDIUM,0 days 01:53:37.893000,13.0
HAM,3.0,MEDIUM,0 days 01:55:05.203000,14.0
HAM,3.0,MEDIUM,0 days 01:56:32.179000,15.0
HAM,3.0,MEDIUM,0 days 01:57:59.135000,16.0
HAM,3.0,MEDIUM,0 days 01:59:26.292000,17.0
HAM,3.0,MEDIUM,0 days 02:00:53.112000,18.0
HAM,3.0,MEDIUM,0 days 02:02:20.452000,19.0
HAM,3.0,MEDIUM,0 days 02:03:47.812000,20.0
HAM,3.0,MEDIUM,0 days 02:05:15.163000,21.0
HAM,3.0,MEDIUM,0 days 02:06:43.402000,22.0
HAM,3.0,MEDIUM,0 days 02:08:10.516000,23.0
HAM,3.0,MEDIUM,0 days 02:09:37.974000,24.0
HAM,3.0,MEDIUM,0 days 02:11:05.704000,25.0
HAM,3.0,MEDIUM,0 days 02:12:33.366000,26.0
HAM,4.0,SOFT,0 days 02:14:04.282000,4.0
HAM,4.0,SOFT,0 days 02:15:47.608000,5.0
HAM,4.0,SOFT,0 days 02:17:12.714000,6.0
HAM,4.0,SOFT,0 days 02:18:36.967000,7.0
HAM,4.0,SOFT,0 days 02:20:02.769000,8.0
HAM,4.0,SOFT,0 days 02:21:28.026000,9.0
HAM,4.0,SOFT,0 days 02:22:53.415000,10.0
HAM,4.0,SOFT,0 days 02:24:18.622000,11.0
HAM,4.0,SOFT,0 days 02:25:44.454000,12.0
HAM,4.0,SOFT,0 days 02:27:10.901000,13.0
HAM,4.0,SOFT,0 days 02:28:37.309000,14.0
HAM,4.0,SOFT,0 days 02:30:04.228000,15.0
HAM,4.0,SOFT,0 days 02:31:30.123000,16.0
HAM,4.0,SOFT,0 days 02:32:56.548000,17.0
HAM,4.0,SOFT,0 days 02:34:23.352000,18.0
HAM,4.0,SOFT,0 days 02:35:52.329000,19.0
HAM,4.0,SOFT,0 days 02:37:22.162000,20.0
HAM,4.0,SOFT,0 days 02:38:53.808000,21.0
